year,region,district,constituency,winner_party,margin,n_cand,tier
1994,Central,Dedza,Dedza Central,MCP,0.7075360264587762,3,safe
1994,Central,Dedza,Dedza Central-East,MCP,0.6234009053335958,3,safe
1994,Central,Dedza,Dedza East,UDF,0.2617953811770549,3,safe
1994,Central,Dedza,Dedza North,MCP,0.17684163099797257,2,lean
1994,Central,Dedza,Dedza North-West,MCP,0.8645868276864587,3,safe
1994,Central,Dedza,Dedza South,MCP,0.24109093965372336,3,safe
1994,Central,Dedza,Dedza South-West,MCP,0.6821955444066177,3,safe
1994,Central,Dedza,Dedza West,MCP,0.7498481678925704,3,safe
1994,Central,Dowa,Dowa Central,MCP,0.6828852808091562,4,safe
1994,Central,Dowa,Dowa East,MCP,0.5931594357199894,3,safe
1994,Central,Dowa,Dowa Ngala,MCP,0.6614535418583257,3,safe
1994,Central,Dowa,Dowa North,MCP,0.7155963302752293,3,safe
1994,Central,Dowa,Dowa North-East,MCP,0.5740711336932359,4,safe
1994,Central,Dowa,Dowa South-East,MCP,0.5524253336157594,3,safe
1994,Central,Dowa,Dowa West,MCP,0.6751387383837388,4,safe
1994,Central,Kasungu,Kasungu Central,MCP,0.3767165402746464,4,safe
1994,Central,Kasungu,Kasungu East,MCP,0.4816678333916696,3,safe
1994,Central,Kasungu,Kasungu North,AFORD,0.44969117354054594,3,safe
1994,Central,Kasungu,Kasungu North-East,MCP,0.6969102501226091,4,safe
1994,Central,Kasungu,Kasungu North-North-East,AFORD,0.04637900233612752,3,tossup
1994,Central,Kasungu,Kasungu North-West,MCP,0.10458049214349247,3,lean
1994,Central,Kasungu,Kasungu South,MCP,0.703582694907616,3,safe
1994,Central,Kasungu,Kasungu South-East,MCP,0.4906107926467681,4,safe
1994,Central,Kasungu,Kasungu West,MCP,0.5999388285670592,5,safe
1994,Central,Lilongwe,Lilongwe Central,MCP,0.668392249667209,3,safe
1994,Central,Lilongwe,Lilongwe City Central,UDF,0.2695088116916103,3,safe
1994,Central,Lilongwe,Lilongwe City North,MCP,0.7328909166321028,3,safe
1994,Central,Lilongwe,Lilongwe City South,UDF,0.3311008637095594,3,safe
1994,Central,Lilongwe,Lilongwe City West,UDF,0.3420848622667838,3,safe
1994,Central,Lilongwe,Lilongwe East,MCP,0.9522447812410637,3,safe
1994,Central,Lilongwe,Lilongwe Kumachenga,MCP,0.48173728250763714,3,safe
1994,Central,Lilongwe,Lilongwe Mpenu,MCP,0.8799498746867167,2,safe
1994,Central,Lilongwe,Lilongwe Msinja,MCP,0.8290028567541831,3,safe
1994,Central,Lilongwe,Lilongwe Msozi,MCP,0.799715546478976,3,safe
1994,Central,Lilongwe,Lilongwe North,MCP,0.6114931049053125,4,safe
1994,Central,Lilongwe,Lilongwe North-East,MCP,0.7770780200905636,3,safe
1994,Central,Lilongwe,Lilongwe North-West,MCP,0.6215565256661147,3,safe
1994,Central,Lilongwe,Lilongwe South,MCP,0.7672955974842768,3,safe
1994,Central,Lilongwe,Lilongwe South-East,MCP,0.8240445859872612,3,safe
1994,Central,Lilongwe,Lilongwe South-West,MCP,0.5146434356257934,3,safe
1994,Central,Lilongwe,Lilongwe West,MCP,0.7070960935803159,3,safe
1994,Central,Mchinji,Mchinji East,MCP,0.45957500314346783,4,safe
1994,Central,Mchinji,Mchinji North,MCP,0.4737325407181867,4,safe
1994,Central,Mchinji,Mchinji North-East,MCP,0.6201020971302429,3,safe
1994,Central,Mchinji,Mchinji South,MCP,0.5773567282673961,3,safe
1994,Central,Mchinji,Mchinji South-West,MCP,0.3653092520020446,3,safe
1994,Central,Mchinji,Mchinji West,MCP,0.1569687334393216,3,lean
1994,Central,Nkhotakota,Nkhotakota Central,UDF,0.10126582278481017,2,lean
1994,Central,Nkhotakota,Nkhotakota North,AFORD,0.006087770939256054,5,tossup
1994,Central,Nkhotakota,Nkhotakota North-East,UDF,0.029901914103418747,3,tossup
1994,Central,Nkhotakota,Nkhotakota South,MCP,0.07491240754129364,2,tossup
1994,Central,Nkhotakota,Nkhotakota South-East,MCP,0.2424633694492786,2,safe
1994,Central,Ntcheu,Ntcheu Bwanje North,UDF,0.5604706583258863,4,safe
1994,Central,Ntcheu,Ntcheu Bwanje South,UDF,0.6888128209117784,3,safe
1994,Central,Ntcheu,Ntcheu Central,UDF,0.6196860318551621,4,safe
1994,Central,Ntcheu,Ntcheu North,MCP,0.12316887378413216,3,lean
1994,Central,Ntcheu,Ntcheu North-East,UDF,0.38640665328362495,3,safe
1994,Central,Ntcheu,Ntcheu South,UDF,0.49974738361602306,3,safe
1994,Central,Ntcheu,Ntcheu West,UDF,0.45356622998544394,5,safe
1994,Central,Ntchisi,Ntchisi East,MCP,0.38617785484270495,3,safe
1994,Central,Ntchisi,Ntchisi North,MCP,0.09153403571695434,3,tossup
1994,Central,Ntchisi,Ntchisi North-East,MCP,0.2067065868263473,3,safe
1994,Central,Ntchisi,Ntchisi South,MCP,0.4930882898151582,3,safe
1994,Central,Salima,Salima Central,UDF,0.20292309391451607,4,safe
1994,Central,Salima,Salima North,MCP,0.5560370066752547,3,safe
1994,Central,Salima,Salima North-West,MCP,0.341960156527926,3,safe
1994,Central,Salima,Salima South,UDF,0.20141196013289037,3,safe
1994,Central,Salima,Salima South-East,MCP,0.017972812699571183,3,tossup
1994,Northern,Chitipa,Chitipa Central,AFORD,0.7660815161270729,4,safe
1994,Northern,Chitipa,Chitipa East,AFORD,0.8345078979343864,4,safe
1994,Northern,Chitipa,Chitipa North,AFORD,0.610929472209248,3,safe
1994,Northern,Chitipa,Chitipa South,AFORD,0.8541370486209838,3,safe
1994,Northern,Chitipa,Chitipa Wenya,AFORD,0.8970959595959596,4,safe
1994,Northern,Karonga,Karonga Central,AFORD,0.7769484464502691,6,safe
1994,Northern,Karonga,Karonga North,AFORD,0.8193634879925391,4,safe
1994,Northern,Karonga,Karonga North-West,AFORD,0.8182595245848258,4,safe
1994,Northern,Karonga,Karonga Nyungwe,AFORD,0.8049473684210526,4,safe
1994,Northern,Karonga,Karonga South,AFORD,0.7567547505938241,4,safe
1994,Northern,Mzimba,Mzimba Central,AFORD,0.7912030925891005,3,safe
1994,Northern,Mzimba,Mzimba East,AFORD,0.7954907486827595,3,safe
1994,Northern,Mzimba,Mzimba Hora,AFORD,0.8740936703899667,4,safe
1994,Northern,Mzimba,Mzimba Luwerezi,AFORD,0.7897590006481645,4,safe
1994,Northern,Mzimba,Mzimba North,AFORD,0.5689604361600236,4,safe
1994,Northern,Mzimba,Mzimba North-East,AFORD,0.8491510086762123,3,safe
1994,Northern,Mzimba,Mzimba Solora,AFORD,0.8279553211293826,5,safe
1994,Northern,Mzimba,Mzimba South,AFORD,0.8807226802315383,5,safe
1994,Northern,Mzimba,Mzimba South-East,AFORD,0.635989010989011,3,safe
1994,Northern,Mzimba,Mzimba South-West,AFORD,0.8313151589717024,3,safe
1994,Northern,Mzimba,Mzimba West,AFORD,0.6351908940004742,3,safe
1994,Northern,Mzimba,Mzuzu City,AFORD,0.722990990990991,4,safe
1994,Northern,Nkhata Bay,Nkhata Bay Central,AFORD,0.6854850265080957,4,safe
1994,Northern,Nkhata Bay,Nkhata Bay North-West,AFORD,0.6829934988179669,4,safe
1994,Northern,Nkhata Bay,Nkhata Bay South,AFORD,0.4691113313511728,4,safe
1994,Northern,Nkhata Bay,Nkhata Bay South-East,AFORD,0.8056053811659194,3,safe
1994,Northern,Nkhata Bay,Nkhata Bay West,AFORD,0.6381340579710145,3,safe
1994,Northern,Nkhata Bay,Nkhatabay East,AFORD,0.29062177945723117,4,safe
1994,Northern,Nkhata Bay,Nkhatabay North,AFORD,0.5971943887775552,5,safe
1994,Northern,Rumphi,Rumphi Central,AFORD,0.7984923946695383,4,safe
1994,Northern,Rumphi,Rumphi East,AFORD,0.8686910135412392,3,safe
1994,Northern,Rumphi,Rumphi North,AFORD,0.9013150973172015,4,safe
1994,Northern,Rumphi,Rumphi West,AFORD,0.7723247232472324,5,safe
1994,Southern,Blantyre,Blantyre City South-East,UDF,0.7067685589519651,5,safe
1994,Southern,Blantyre,Blantyre City-Central,UDF,0.6353934432221044,4,safe
1994,Southern,Blantyre,Blantyre City-East,UDF,0.6454793869549721,3,safe
1994,Southern,Blantyre,Blantyre City-South,UDF,0.5234819148059653,3,safe
1994,Southern,Blantyre,Blantyre City-West,UDF,0.6706195941902845,5,safe
1994,Southern,Blantyre,Blantyre North,UDF,0.7302038295243978,4,safe
1994,Southern,Blantyre,Blantyre North-East,UDF,0.6285046728971962,4,safe
1994,Southern,Blantyre,Blantyre Rural-East,UDF,0.4630488406512087,3,safe
1994,Southern,Blantyre,Blantyre South-West,UDF,0.43254310344827585,4,safe
1994,Southern,Blantyre,Blantyre West,UDF,0.42545109211775883,4,safe
1994,Southern,Chikwawa,Chikwawa Central,UDF,0.3212267250821467,4,safe
1994,Southern,Chikwawa,Chikwawa East,MCP,0.09729166666666661,3,tossup
1994,Southern,Chikwawa,Chikwawa Nkombezi,UDF,0.3074888808751052,4,safe
1994,Southern,Chikwawa,Chikwawa North,UDF,0.2908805031446541,3,safe
1994,Southern,Chikwawa,Chikwawa South,UDF,0.043892828999211986,4,tossup
1994,Southern,Chikwawa,Chikwawa West,UDF,0.18035296961882502,3,lean
1994,Southern,Chiradzulu,Chiradzulu Central,UDF,0.8407545184684176,4,safe
1994,Southern,Chiradzulu,Chiradzulu East,UDF,0.7363597307747386,3,safe
1994,Southern,Chiradzulu,Chiradzulu North,UDF,0.7501827040194885,3,safe
1994,Southern,Chiradzulu,Chiradzulu South,UDF,0.7147262569832402,4,safe
1994,Southern,Chiradzulu,Chiradzulu West,UDF,0.7801558339086695,4,safe
1994,Southern,Machinga,Machinga Central,UDF,0.8821656050955413,2,safe
1994,Southern,Machinga,Machinga Central-East,UDF,0.8458005249343832,2,safe
1994,Southern,Machinga,Machinga East,UDF,0.8821583923500018,2,safe
1994,Southern,Machinga,Machinga Likwenu,UDF,0.693439414030435,3,safe
1994,Southern,Machinga,Machinga North,UDF,0.7981766804859436,4,safe
1994,Southern,Machinga,Machinga North-East,UDF,0.8959776651845723,2,safe
1994,Southern,Machinga,Machinga Riviridzi,UDF,0.8304924713014958,3,safe
1994,Southern,Machinga,Machinga South,UDF,0.8311014395714764,2,safe
1994,Southern,Machinga,Machinga South-East,UDF,0.9261705496494006,2,safe
1994,Southern,Machinga,Machinga West,UDF,0.6997372262773722,3,safe
1994,Southern,Mulanje,Mulanje Bale,UDF,0.492921878510973,4,safe
1994,Southern,Mulanje,Mulanje Central,UDF,0.6871659496806153,3,safe
1994,Southern,Mulanje,Mulanje East,UDF,0.04608429342277964,4,tossup
1994,Southern,Mulanje,Mulanje Limbuli,UDF,0.11080746958162535,5,lean
1994,Southern,Mulanje,Mulanje North,UDF,0.37153602533650043,3,safe
1994,Southern,Mulanje,Mulanje North-East,UDF,0.35938945420906565,3,safe
1994,Southern,Mulanje,Mulanje North-West,UDF,0.5150463865284166,4,safe
1994,Southern,Mulanje,Mulanje South,UDF,0.31530508575868044,3,safe
1994,Southern,Mulanje,Mulanje South-East,UDF,0.3085781331479228,3,safe
1994,Southern,Mulanje,Mulanje South-West,UDF,0.6805344670513209,3,safe
1994,Southern,Mulanje,Mulanje West,UDF,0.601331135128534,3,safe
1994,Southern,Mwanza,Mwanza Central,UDF,0.5665952890792292,3,safe
1994,Southern,Mwanza,Mwanza East,UDF,0.44432220039292736,3,safe
1994,Southern,Mwanza,Mwanza North,UDF,0.2774803149606299,3,safe
1994,Southern,Mwanza,Mwanza West,UDF,0.46704628059122855,4,safe
1994,Southern,Nsanje,Nsanje Central,MCP,0.0971363115693013,2,tossup
1994,Southern,Nsanje,Nsanje Lalanje,MCP,0.2093074065982084,3,safe
1994,Southern,Nsanje,Nsanje North,MCP,0.17986143187066972,2,lean
1994,Southern,Nsanje,Nsanje South,MCP,0.029012460479821423,2,tossup
1994,Southern,Nsanje,Nsanje South-West,UDF,0.18711484593837535,2,lean
1994,Southern,Ntcheu,Mangochi Central,UDF,0.7649840077875121,3,safe
1994,Southern,Ntcheu,Mangochi East,UDF,0.8746596972666885,3,safe
1994,Southern,Ntcheu,Mangochi Lutende,UDF,0.8520047810496577,3,safe
1994,Southern,Ntcheu,Mangochi Masongola,UDF,0.8557276246868595,3,safe
1994,Southern,Ntcheu,Mangochi Monkey Bay,UDF,0.6063789393747626,4,safe
1994,Southern,Ntcheu,Mangochi North,UDF,0.7693628124141719,3,safe
1994,Southern,Ntcheu,Mangochi North-East,UDF,0.6755031312701404,4,safe
1994,Southern,Ntcheu,Mangochi South,UDF,0.8713482885142353,3,safe
1994,Southern,Ntcheu,Mangochi South-West,UDF,0.6747159704522874,3,safe
1994,Southern,Ntcheu,Mangochi West,UDF,0.6607935440484196,4,safe
1994,Southern,Thyolo,Thyolo Central,UDF,0.5645271891928958,4,safe
1994,Southern,Thyolo,Thyolo East,UDF,0.5543449516052256,3,safe
1994,Southern,Thyolo,Thyolo North,UDF,0.5566905005107252,3,safe
1994,Southern,Thyolo,Thyolo South,UDF,0.2996392176720046,3,safe
1994,Southern,Thyolo,Thyolo South-West,UDF,0.604837364470392,4,safe
1994,Southern,Thyolo,Thyolo Thava,UDF,0.49668372181163534,4,safe
1994,Southern,Thyolo,Thyolo West,UDF,0.12693772699087608,3,lean
1994,Southern,Zomba,Zomba Central,UDF,0.4567255161308873,7,safe
1994,Southern,Zomba,Zomba East,UDF,0.6902631316323475,4,safe
1994,Southern,Zomba,Zomba North,UDF,0.7994921962512135,3,safe
1994,Southern,Zomba,Zomba North-East,UDF,0.7852274616279713,2,safe
1994,Southern,Zomba,Zomba North-West,UDF,0.6443723194621537,4,safe
1994,Southern,Zomba,Zomba South,UDF,0.7088200705605645,3,safe
1994,Southern,Zomba,Zomba South-West,UDF,0.73749849137064,4,safe
1994,Southern,Zomba,Zomba West,UDF,0.75924955455403,6,safe
1999,Central,Dedza,Dedza Central,MCP,0.5350492675433667,2,safe
1999,Central,Dedza,Dedza Central-East,MCP,0.5136314067611778,2,safe
1999,Central,Dedza,Dedza East,UDF,0.10888261448090092,2,lean
1999,Central,Dedza,Dedza North,MCP,0.06520679440548949,2,tossup
1999,Central,Dedza,Dedza North-West,MCP,0.6383206862421642,2,safe
1999,Central,Dedza,Dedza South,MCP,0.24327384615384617,2,safe
1999,Central,Dedza,Dedza South-West,MCP,0.4127506984113747,2,safe
1999,Central,Dedza,Dedza West,MCP,0.6130386270655119,3,safe
1999,Central,Dowa,Dowa Central,MCP,0.3880005977286312,3,safe
1999,Central,Dowa,Dowa East,MCP,0.7142328336109569,4,safe
1999,Central,Dowa,Dowa Ngala,MCP,0.43056992674144284,2,safe
1999,Central,Dowa,Dowa North,MCP,0.4505273136627563,2,safe
1999,Central,Dowa,Dowa North-East,MCP,0.2640709145498737,4,safe
1999,Central,Dowa,Dowa South-East,MCP,0.3915797605252994,5,safe
1999,Central,Dowa,Dowa West,MCP,0.36572835277748045,2,safe
1999,Central,Kasungu,Kasungu Central,MCP,0.29728638847491307,6,safe
1999,Central,Kasungu,Kasungu East,MCP,0.36052413693797475,2,safe
1999,Central,Kasungu,Kasungu North,MCP,0.05653092006033178,5,tossup
1999,Central,Kasungu,Kasungu North-East,MCP,0.37631277027623333,3,safe
1999,Central,Kasungu,Kasungu North-North-East,AFORD,0.18636785880167211,4,lean
1999,Central,Kasungu,Kasungu North-West,MCP,0.5353686474355976,4,safe
1999,Central,Kasungu,Kasungu South,MCP,0.4897530656811691,2,safe
1999,Central,Kasungu,Kasungu South-East,MCP,0.35022354694485847,2,safe
1999,Central,Kasungu,Kasungu West,MCP,0.4875483709898889,3,safe
1999,Central,Lilongwe,Lilongwe Central,MCP,0.5944225522885722,2,safe
1999,Central,Lilongwe,Lilongwe City North,MCP,0.5052467068542086,4,safe
1999,Central,Lilongwe,Lilongwe City South-East,MCP,0.05620935891809947,4,tossup
1999,Central,Lilongwe,Lilongwe City South-West,MCP,0.0021376162689930034,4,tossup
1999,Central,Lilongwe,Lilongwe City-Central,UDF,0.045359015219751,5,tossup
1999,Central,Lilongwe,Lilongwe City-West,UDF,0.022114252798717704,3,tossup
1999,Central,Lilongwe,Lilongwe East,MCP,0.7219658514074758,2,safe
1999,Central,Lilongwe,Lilongwe Kumachenga,MCP,0.46248366013071895,3,safe
1999,Central,Lilongwe,Lilongwe Mapuyu North,MCP,0.551413684775113,3,safe
1999,Central,Lilongwe,Lilongwe Mapuyu South,MCP,0.5744427662593254,2,safe
1999,Central,Lilongwe,Lilongwe Mpenu,MCP,0.6750014639573696,2,safe
1999,Central,Lilongwe,Lilongwe Mpenu Nkhoma,MCP,0.8259800304953027,2,safe
1999,Central,Lilongwe,Lilongwe Msinja North,MCP,0.6963137505491432,2,safe
1999,Central,Lilongwe,Lilongwe Msinja South,MCP,0.704856843734353,2,safe
1999,Central,Lilongwe,Lilongwe Msozi North,MCP,0.7326781869375587,2,safe
1999,Central,Lilongwe,Lilongwe Msozi South,MCP,0.7651188977942638,2,safe
1999,Central,Lilongwe,Lilongwe North,MCP,0.40591076585997404,3,safe
1999,Central,Lilongwe,Lilongwe North-East,MCP,0.7091593668357155,2,safe
1999,Central,Lilongwe,Lilongwe North-West,MCP,0.3366616541353384,2,safe
1999,Central,Lilongwe,Lilongwe South,MCP,0.6665155864430679,2,safe
1999,Central,Lilongwe,Lilongwe South-East,MCP,0.5513432086367059,3,safe
1999,Central,Lilongwe,Lilongwe South-West,MCP,0.4694360936503599,2,safe
1999,Central,Mchinji,Mchinji East,MCP,0.17657807308970097,4,lean
1999,Central,Mchinji,Mchinji North,MCP,0.2836008706298463,3,safe
1999,Central,Mchinji,Mchinji North-East,MCP,0.30383364541243724,3,safe
1999,Central,Mchinji,Mchinji South,MCP,0.39007555265367033,3,safe
1999,Central,Mchinji,Mchinji South-West,MCP,0.018161118941775967,4,tossup
1999,Central,Nkhotakota,Nkhotakota Central,UDF,0.316044104410441,5,safe
1999,Central,Nkhotakota,Nkhotakota North,UDF,0.058262583993884065,4,tossup
1999,Central,Nkhotakota,Nkhotakota North-East,MCP,0.06747587924058512,6,tossup
1999,Central,Nkhotakota,Nkhotakota South,UDF,0.2204831973771516,4,safe
1999,Central,Nkhotakota,Nkhotakota South-East,MCP,0.16057572936064557,4,lean
1999,Central,Ntcheu,Ntcheu Bwanje North,UDF,0.7578812229565879,2,safe
1999,Central,Ntcheu,Ntcheu Bwanje South,UDF,0.3282232500129917,4,safe
1999,Central,Ntcheu,Ntcheu Central,UDF,0.6441115220837348,4,safe
1999,Central,Ntcheu,Ntcheu North,UDF,0.18108710965015262,3,lean
1999,Central,Ntcheu,Ntcheu North-East,UDF,0.4380096751900484,5,safe
1999,Central,Ntcheu,Ntcheu South,IND,0.26001542813062484,5,safe
1999,Central,Ntcheu,Ntcheu West,UDF,0.3245772018449374,4,safe
1999,Central,Ntchisi,Ntchisi East,MCP,0.10072689511941851,3,lean
1999,Central,Ntchisi,Ntchisi North,MCP,0.15095375325922877,3,lean
1999,Central,Ntchisi,Ntchisi North-East,UDF,0.27911881884227796,2,safe
1999,Central,Ntchisi,Ntchisi South,MCP,0.23372465314834584,3,safe
1999,Central,Salima,Salima Central,UDF,0.09543760504713417,3,tossup
1999,Central,Salima,Salima North,MCP,0.22264477095937774,2,safe
1999,Central,Salima,Salima North-West,MCP,0.14037045302387857,2,lean
1999,Central,Salima,Salima South,UDF,0.294348557542526,3,safe
1999,Central,Salima,Salima South-East,UDF,0.12010940658817937,2,lean
1999,Northern,Chitipa,Chitipa Central,AFORD,0.41848761183757743,4,safe
1999,Northern,Chitipa,Chitipa East,MCP,0.059784661881375156,3,tossup
1999,Northern,Chitipa,Chitipa North,AFORD,0.49415985953126196,3,safe
1999,Northern,Chitipa,Chitipa South,AFORD,0.8280442804428045,2,safe
1999,Northern,Chitipa,Chitipa Wenya,AFORD,0.10834976988823147,3,lean
1999,Northern,Karonga,Karonga Central,AFORD,0.5893428732818679,3,safe
1999,Northern,Karonga,Karonga North,AFORD,0.5359272933825617,3,safe
1999,Northern,Karonga,Karonga North-West,AFORD,0.5721488517337844,4,safe
1999,Northern,Karonga,Karonga Nyungwe,AFORD,0.6361542005836278,3,safe
1999,Northern,Karonga,Karonga South,AFORD,0.6731926863572433,3,safe
1999,Northern,Mzimba,Mzimba Central,AFORD,0.1827336582568807,4,lean
1999,Northern,Mzimba,Mzimba East,AFORD,0.434972512990436,3,safe
1999,Northern,Mzimba,Mzimba Hora,AFORD,0.30602069223417955,6,safe
1999,Northern,Mzimba,Mzimba Luwerezi,AFORD,0.044926085617493006,3,tossup
1999,Northern,Mzimba,Mzimba North,AFORD,0.3692992213570634,4,safe
1999,Northern,Mzimba,Mzimba North-East,AFORD,0.3210001689474573,4,safe
1999,Northern,Mzimba,Mzimba Solora,AFORD,0.3954550253378378,5,safe
1999,Northern,Mzimba,Mzimba South,AFORD,0.18747164543709643,5,lean
1999,Northern,Mzimba,Mzimba South-East,MCP,0.15073225685317315,5,lean
1999,Northern,Mzimba,Mzimba South-West,AFORD,0.23645006370675292,3,safe
1999,Northern,Mzimba,Mzimba West,AFORD,0.6090771423481205,3,safe
1999,Northern,Mzimba,Mzuzu City,AFORD,0.7039267280639612,3,safe
1999,Northern,Nkhata Bay,Nkhata Bay Central,AFORD,0.017922309626145494,4,tossup
1999,Northern,Nkhata Bay,Nkhata Bay North-West,MCP,0.024954018988914806,3,tossup
1999,Northern,Nkhata Bay,Nkhata Bay South,AFORD,0.09712504329754074,3,tossup
1999,Northern,Nkhata Bay,Nkhata Bay South-East,MCP,0.18874566724436737,4,lean
1999,Northern,Nkhata Bay,Nkhata Bay West,AFORD,0.26508457460237317,4,safe
1999,Northern,Nkhata Bay,Nkhatabay East,UDF,0.020570840833119053,3,tossup
1999,Northern,Nkhata Bay,Nkhatabay North,AFORD,0.181264982482021,4,lean
1999,Northern,Rumphi,Rumphi Central,AFORD,0.7847589982945875,2,safe
1999,Northern,Rumphi,Rumphi East,AFORD,0.5914976262408287,2,safe
1999,Northern,Rumphi,Rumphi North,AFORD,0.7659441270834964,3,safe
1999,Northern,Rumphi,Rumphi West,AFORD,0.7269353850343842,5,safe
1999,Southern,Balaka,Balaka Central-East,UDF,0.8139546473959631,2,safe
1999,Southern,Balaka,Balaka North,UDF,0.7620832032198744,3,safe
1999,Southern,Balaka,Balaka South,UDF,0.2954776901897183,5,safe
1999,Southern,Balaka,Balaka West,UDF,0.484486689076929,5,safe
1999,Southern,Balaka,Machinga Central,UDF,0.5003356241010068,5,safe
1999,Southern,Balaka,Machinga Central East,UDF,0.9025471274685817,3,safe
1999,Southern,Balaka,Machinga East,UDF,0.6238822863610639,3,safe
1999,Southern,Balaka,Machinga Likwenu,UDF,0.43018614039022196,5,safe
1999,Southern,Balaka,Machinga North-East,UDF,0.883068172450746,3,safe
1999,Southern,Balaka,Machinga South,UDF,0.5042351453855879,4,safe
1999,Southern,Balaka,Machinga South-East,UDF,0.5578782172002511,3,safe
1999,Southern,Blantyre,Blantyre Bangwe,UDF,0.33216065669891526,4,safe
1999,Southern,Blantyre,Blantyre City South-East,UDF,0.5374776509420988,4,safe
1999,Southern,Blantyre,Blantyre City-Central,UDF,0.241220086134174,6,safe
1999,Southern,Blantyre,Blantyre City-East,UDF,0.38315333455366407,3,safe
1999,Southern,Blantyre,Blantyre City-South,UDF,0.2774874527862575,7,safe
1999,Southern,Blantyre,Blantyre City-West,UDF,0.17707138857036187,3,lean
1999,Southern,Blantyre,Blantyre Kabula,UDF,0.49894057437167916,8,safe
1999,Southern,Blantyre,Blantyre Malabada,UDF,0.39261642822976905,5,safe
1999,Southern,Blantyre,Blantyre North,UDF,0.5954926544111991,5,safe
1999,Southern,Blantyre,Blantyre North-East,UDF,0.5284543592078307,5,safe
1999,Southern,Blantyre,Blantyre Rural-East,UDF,0.43440330314331377,3,safe
1999,Southern,Blantyre,Blantyre South-West,UDF,0.2509821231516221,7,safe
1999,Southern,Blantyre,Blantyre West,UDF,0.44589966799989544,6,safe
1999,Southern,Chikwawa,Chikwawa Central,UDF,0.027916709196692813,2,tossup
1999,Southern,Chikwawa,Chikwawa East,MCP,0.29310954758067687,3,safe
1999,Southern,Chikwawa,Chikwawa Mkombezi,MCP,0.08929558011049726,2,tossup
1999,Southern,Chikwawa,Chikwawa North,UDF,0.022987884032886208,3,tossup
1999,Southern,Chikwawa,Chikwawa South,MCP,0.15225684770028725,3,lean
1999,Southern,Chikwawa,Chikwawa West,UDF,0.12790947812244546,2,lean
1999,Southern,Chiradzulu,Chiradzulu Central,UDF,0.7670540275829207,2,safe
1999,Southern,Chiradzulu,Chiradzulu East,UDF,0.32225273401744,6,safe
1999,Southern,Chiradzulu,Chiradzulu North,UDF,0.652385349338258,4,safe
1999,Southern,Chiradzulu,Chiradzulu South,UDF,0.6380058039062246,5,safe
1999,Southern,Chiradzulu,Chiradzulu West,UDF,0.04723050368743137,3,tossup
1999,Southern,Mangochi,Mangochi Central,UDF,0.727369363321025,2,safe
1999,Southern,Mangochi,Mangochi East,UDF,0.8265492606745306,2,safe
1999,Southern,Mangochi,Mangochi Lutende,IND,0.17274114256653667,2,lean
1999,Southern,Mangochi,Mangochi Malombe,UDF,0.8516021639617146,2,safe
1999,Southern,Mangochi,Mangochi Masongola,UDF,0.5340243002989014,4,safe
1999,Southern,Mangochi,Mangochi Monkey Bay,UDF,0.26453260824784736,4,safe
1999,Southern,Mangochi,Mangochi Nkungulu,UDF,0.8231231900200491,2,safe
1999,Southern,Mangochi,Mangochi North,UDF,0.7942617767941826,2,safe
1999,Southern,Mangochi,Mangochi North-East,UDF,0.7663038548752835,4,safe
1999,Southern,Mangochi,Mangochi South,UDF,0.6731126943459798,4,safe
1999,Southern,Mangochi,Mangochi South-West,UDF,0.5762462497115163,4,safe
1999,Southern,Mangochi,Mangochi West,UDF,0.1361055534526578,3,lean
1999,Southern,Mulanje,Mulanje Bale,UDF,0.599590286372754,4,safe
1999,Southern,Mulanje,Mulanje Central,UDF,0.6288510679330794,3,safe
1999,Southern,Mulanje,Mulanje Limbuli,UDF,0.1526007854452192,5,lean
1999,Southern,Mulanje,Mulanje North,UDF,0.7004821600771456,3,safe
1999,Southern,Mulanje,Mulanje Pasani,UDF,0.7627340308370043,4,safe
1999,Southern,Mulanje,Mulanje South,UDF,0.4272068663190438,3,safe
1999,Southern,Mulanje,Mulanje South-East,UDF,0.4200546891433036,6,safe
1999,Southern,Mulanje,Mulanje South-West,UDF,0.4888970117883578,4,safe
1999,Southern,Mulanje,Mulanje West,UDF,0.5834049460517522,4,safe
1999,Southern,Mwanza,Mwanza Central,UDF,0.548755787037037,2,safe
1999,Southern,Mwanza,Mwanza East,UDF,0.4746153484213993,3,safe
1999,Southern,Mwanza,Mwanza North,UDF,0.1710694360422128,5,lean
1999,Southern,Mwanza,Mwanza West,UDF,0.5168185473063522,5,safe
1999,Southern,Nsanje,Nsanje Central,MCP,0.1125063419583967,2,lean
1999,Southern,Nsanje,Nsanje Lalanje,MCP,0.3914371058745436,2,safe
1999,Southern,Nsanje,Nsanje North,MCP,0.2530894934588746,2,safe
1999,Southern,Nsanje,Nsanje South,MCP,0.22670952659263593,3,safe
1999,Southern,Nsanje,Nsanje South-West,MCP,0.50451829539282,2,safe
1999,Southern,Phalombe,Phalombe Central,UDF,0.6442643085237042,5,safe
1999,Southern,Phalombe,Phalombe East,UDF,0.7585843901949973,3,safe
1999,Southern,Phalombe,Phalombe North,IND,0.2531874203144921,5,safe
1999,Southern,Phalombe,Phalombe North-East,UDF,0.6855731561914495,2,safe
1999,Southern,Phalombe,Phalombe South,UDF,0.0716256610715107,5,tossup
1999,Southern,Thyolo,Thyolo Central,UDF,0.6779398617561763,3,safe
